Date,Open,High,Low,Close,Adj Close,Volume
2012-10-22,13.899999618530273,13.949999809265137,13.5,13.5,11.714200973510742,362
2012-10-23,13.5,13.5,13.5,13.5,11.714200973510742,0
2012-10-25,13.699999809265137,13.699999809265137,13.449999809265137,13.649999618530273,11.84435749053955,2125
2012-10-29,13.199999809265137,14.699999809265137,13.199999809265137,13.800000190734863,11.974515914916992,19786
2012-10-30,14.550000190734863,14.550000190734863,13.600000381469727,13.600000381469727,11.800971031188965,1615
2012-10-31,14.0,14.0,13.600000381469727,13.600000381469727,11.800971031188965,940
2012-11-01,15.199999809265137,15.800000190734863,14.25,14.75,12.798847198486328,58843
2012-11-02,15.0,15.149999618530273,14.300000190734863,14.649999618530273,12.71207332611084,7879
2012-11-05,14.75,15.0,14.600000381469727,14.699999809265137,12.755462646484375,4088
2012-11-06,14.75,14.850000381469727,14.5,14.800000190734863,12.84223461151123,3314
2012-11-07,14.5,14.949999809265137,14.5,14.850000381469727,12.885618209838867,2540
2012-11-08,14.5,15.0,14.149999618530273,14.949999809265137,12.972390174865723,6203
2012-11-09,14.649999618530273,14.75,14.300000190734863,14.5,12.581917762756348,1880
2012-11-12,14.100000381469727,14.100000381469727,14.100000381469727,14.100000381469727,12.234830856323242,200
2012-11-15,14.850000381469727,14.850000381469727,13.800000190734863,13.899999618530273,12.061286926269531,3424
2012-11-16,13.899999618530273,14.0,13.399999618530273,13.699999809265137,11.88774299621582,6776
2012-11-19,13.399999618530273,13.649999618530273,13.399999618530273,13.399999618530273,11.627426147460938,1063
2012-11-20,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,11.627426147460938,0
2012-11-21,13.100000381469727,13.199999809265137,13.100000381469727,13.149999618530273,11.41049861907959,3136
2012-11-22,13.199999809265137,13.25,13.100000381469727,13.25,11.497270584106445,2002
2012-11-23,13.25,13.25,13.0,13.0,11.280341148376465,2159
2012-11-26,13.0,13.0,12.800000190734863,12.949999809265137,11.236954689025879,751
2012-11-27,12.949999809265137,13.0,12.5,12.949999809265137,11.236954689025879,9355
