Date,Open,High,Low,Close,Adj Close,Volume
2012-10-22,70.0,71.3499984741211,70.0,70.69999694824219,62.16745376586914,89318
2012-10-23,73.0,81.75,72.0,78.30000305175781,68.8502426147461,85749
2012-10-25,78.9000015258789,83.5,77.0,80.44999694824219,70.74076843261719,48188
2012-10-29,74.0,75.5,71.0,72.0999984741211,63.39849853515625,9474
2012-10-30,71.0,73.94999694824219,70.55000305175781,71.94999694824219,63.2665901184082,1259
2012-10-31,72.0,72.0,67.6500015258789,69.5,61.112266540527344,14989
2012-11-01,71.9000015258789,72.0,69.5999984741211,69.8499984741211,61.420040130615234,3550
2012-11-02,73.6500015258789,76.5999984741211,73.0,74.0,65.06918334960938,13573
2012-11-05,73.05000305175781,74.0,71.80000305175781,73.0,64.18988800048828,2684
2012-11-06,74.5,74.5,72.0,73.1500015258789,64.32176208496094,2234
2012-11-07,73.0,76.19999694824219,73.0,75.3499984741211,66.25625610351562,7756
2012-11-08,75.5,80.05000305175781,74.8499984741211,79.3499984741211,69.77352905273438,16659
2012-11-09,76.19999694824219,79.0,74.5,75.55000305175781,66.43212890625,3487
2012-11-12,75.30000305175781,77.0,73.0999984741211,74.19999694824219,65.24505615234375,10239
2012-11-15,78.5,78.5,75.5,77.05000305175781,67.75110626220703,3942
2012-11-16,74.5,77.0,73.0999984741211,73.9000015258789,64.98125457763672,1899
2012-11-19,72.5,74.94999694824219,71.19999694824219,72.5999984741211,63.83815002441406,541
2012-11-20,70.55000305175781,74.80000305175781,70.55000305175781,71.6500015258789,63.00279998779297,1980
2012-11-21,72.5,72.5,71.0,71.19999694824219,62.60711669921875,4149
2012-11-22,70.0,71.0,69.1500015258789,70.19999694824219,61.72780227661133,9196
2012-11-23,70.55000305175781,72.80000305175781,70.0,71.0,62.43124771118164,2523
2012-11-26,71.5,72.05000305175781,70.5,72.0,63.31056213378906,890
2012-11-27,71.55000305175781,73.69999694824219,71.55000305175781,73.19999694824219,64.3657455444336,1452
2012-11-29,73.0,73.5,71.75,71.75,63.090736389160156,772
2012-11-30,70.19999694824219,74.0,70.19999694824219,73.5,64.62955474853516,475
2012-12-03,71.5999984741211,72.0,71.5,71.69999694824219,63.04677200317383,2560
2012-12-04,73.69999694824219,73.69999694824219,70.1500015258789,73.44999694824219,64.58556365966797,1030
2012-12-05,71.6500015258789,71.8499984741211,70.94999694824219,71.5999984741211,62.958839416503906,1886
2012-12-06,71.05000305175781,72.0,57.5,71.8499984741211,63.17866897583008,901
2012-12-07,72.19999694824219,73.05000305175781,72.0,72.3499984741211,63.61832809448242,10590
2012-12-10,71.0,71.0,71.0,71.0,62.43124771118164,200
2012-12-11,71.0,73.0,71.0,71.5,62.87091064453125,857
2012-12-12,70.5999984741211,70.75,70.1500015258789,70.1500015258789,61.68382263183594,1700
2012-12-13,70.0,71.94999694824219,69.5999984741211,70.44999694824219,61.94762420654297,3984
2012-12-14,68.0,78.44999694824219,68.0,70.25,61.771759033203125,3544
2012-12-17,71.19999694824219,72.80000305175781,69.5,69.5,61.112266540527344,1215
2012-12-18,68.5,70.0,68.25,69.6500015258789,61.24416732788086,9515
2012-12-19,72.0,72.0,68.6500015258789,68.6500015258789,60.364864349365234,5343
2012-12-20,69.0,69.0,68.69999694824219,68.69999694824219,60.408817291259766,101
2012-12-21,67.55000305175781,69.0,66.1500015258789,66.5,58.47433853149414,1707
2012-12-24,66.5,68.9000015258789,66.0,66.3499984741211,58.342437744140625,1692
2012-12-26,67.69999694824219,67.69999694824219,65.0,65.25,57.37519454956055,1120
2012-12-27,65.55000305175781,66.5,65.0,66.0999984741211,58.12260437011719,497
2012-12-28,68.69999694824219,70.0,65.19999694824219,69.4000015258789,61.02435302734375,6246
2012-12-31,67.9000015258789,70.6500015258789,67.19999694824219,70.25,61.771759033203125,2161
