Date,Open,High,Low,Close,Adj Close,Volume
2012-10-22,206.0,206.5500030517578,201.8000030517578,203.1999969482422,166.63821411132812,2641350
2012-10-23,204.8000030517578,206.5,202.0,203.10000610351562,166.55624389648438,2174422
2012-10-25,201.25,207.1999969482422,201.0,206.10000610351562,169.01646423339844,4318344
2012-10-29,209.9499969482422,211.35000610351562,208.0,209.64999389648438,171.9276885986328,1151644
2012-10-30,208.0,210.5,202.6999969482422,203.3000030517578,166.7202606201172,970695
2012-10-31,203.5500030517578,205.0,202.0500030517578,202.6999969482422,166.22821044921875,1324236
2012-11-01,201.5500030517578,204.89999389648438,200.14999389648438,204.3000030517578,167.54034423828125,2083150
2012-11-02,206.10000610351562,208.8000030517578,206.0,207.39999389648438,170.08253479003906,1621479
2012-11-05,206.6999969482422,210.85000610351562,205.60000610351562,210.0500030517578,172.2557373046875,1253917
2012-11-06,210.0500030517578,215.89999389648438,209.64999389648438,215.4499969482422,176.68411254882812,2150595
2012-11-07,215.4499969482422,218.75,215.35000610351562,218.10000610351562,178.85731506347656,2095346
2012-11-08,216.39999389648438,219.64999389648438,215.5500030517578,218.0500030517578,178.8162841796875,1100701
2012-11-09,218.0,218.4499969482422,213.14999389648438,213.89999389648438,175.4130096435547,680822
2012-11-12,216.0,216.3000030517578,210.5500030517578,211.25,173.2397918701172,931513
2012-11-15,211.0,214.5,206.3000030517578,207.3000030517578,170.00054931640625,2342086
2012-11-16,208.6999969482422,208.9499969482422,200.3000030517578,202.8000030517578,166.31021118164062,1115142
2012-11-19,201.6999969482422,202.8000030517578,197.10000610351562,199.39999389648438,163.52200317382812,1511628
2012-11-20,201.85000610351562,204.0,194.1999969482422,195.75,160.52871704101562,1662164
2012-11-21,197.8000030517578,200.5,194.5,199.4499969482422,163.56295776367188,1053381
2012-11-22,201.3000030517578,204.25,199.1999969482422,202.10000610351562,165.7361602783203,2197257
2012-11-23,203.0,204.14999389648438,201.10000610351562,203.25,166.6792755126953,1366359
2012-11-26,202.5,203.5,200.0,201.10000610351562,164.91610717773438,521617
2012-11-27,202.0,206.35000610351562,201.85000610351562,205.60000610351562,168.60641479492188,1331088
2012-11-29,205.8000030517578,209.60000610351562,205.0500030517578,207.9499969482422,170.53355407714844,1894181
2012-11-30,209.5,209.60000610351562,205.1999969482422,208.0,170.57456970214844,1249480
2012-12-03,206.60000610351562,211.9499969482422,206.60000610351562,209.5,171.8046875,1903286
2012-12-04,211.8000030517578,211.8000030517578,204.5500030517578,205.3000030517578,168.3603973388672,1579805
2012-12-05,206.89999389648438,208.39999389648438,205.5,207.1999969482422,169.9185028076172,1571896
2012-12-06,207.5,208.60000610351562,203.5,206.8000030517578,169.5904998779297,1529036
2012-12-07,207.0,209.64999389648438,205.25,206.25,169.13946533203125,1546803
2012-12-10,207.0,207.8000030517578,205.64999389648438,207.10000610351562,169.8365020751953,1389681
2012-12-11,207.5,214.39999389648438,207.10000610351562,211.5500030517578,173.48583984375,4051664
2012-12-12,212.8000030517578,213.25,208.75,210.39999389648438,172.54273986816406,1654996
2012-12-13,212.89999389648438,213.89999389648438,203.1999969482422,206.5500030517578,169.385498046875,2501325
2012-12-14,207.25,208.5500030517578,202.5500030517578,206.4499969482422,169.30348205566406,2837140
2012-12-17,205.3000030517578,207.85000610351562,201.5,204.14999389648438,167.4173126220703,2673722
2012-12-18,204.60000610351562,206.89999389648438,203.0500030517578,206.0500030517578,168.97544860839844,2421972
2012-12-19,207.0,212.0,206.5,211.10000610351562,173.1168212890625,2668417
2012-12-20,211.0,211.10000610351562,204.14999389648438,205.3000030517578,168.3603973388672,2340505
2012-12-21,204.0,204.6999969482422,198.89999389648438,199.75,163.8090057373047,2884791
2012-12-24,199.75,201.8000030517578,198.10000610351562,200.14999389648438,164.13702392578125,1514967
2012-12-26,200.60000610351562,203.75,200.39999389648438,201.3000030517578,165.08010864257812,1640192
2012-12-27,202.89999389648438,203.25,198.8000030517578,199.6999969482422,163.76800537109375,2047483
2012-12-28,200.1999969482422,203.8000030517578,200.14999389648438,201.3000030517578,165.08010864257812,2146068
2012-12-31,201.5,203.3000030517578,200.5,200.89999389648438,164.75209045410156,1636005
2013-01-01,201.75,203.85000610351562,201.35000610351562,201.8000030517578,165.4901580810547,1634669
2013-01-02,202.6999969482422,205.89999389648438,202.6999969482422,204.25,167.49929809570312,2310561
2013-01-03,204.5500030517578,208.5,204.5500030517578,206.4499969482422,169.30348205566406,2794708
2013-01-04,206.5,208.25,204.5500030517578,206.10000610351562,169.01646423339844,3021358
2013-01-07,206.14999389648438,207.3000030517578,201.39999389648438,203.85000610351562,167.17129516601562,2317712
2013-01-08,203.85000610351562,205.9499969482422,201.3000030517578,202.0,165.6541748046875,1963118
2013-01-09,202.89999389648438,202.89999389648438,196.10000610351562,197.0,161.5537872314453,1557815
2013-01-10,197.85000610351562,197.85000610351562,191.39999389648438,191.75,157.24844360351562,3741034
2013-01-11,191.25,193.0,185.0,186.39999389648438,152.86106872558594,4490861
2013-01-14,187.10000610351562,191.3000030517578,184.60000610351562,190.0500030517578,155.8542938232422,3753425
2013-01-15,190.25,199.14999389648438,190.0500030517578,198.0,162.3739013671875,4921498
2013-01-16,197.60000610351562,201.9499969482422,196.0,197.60000610351562,162.04586791992188,3753492
2013-01-17,198.0,201.1999969482422,197.0,199.9499969482422,163.9730224609375,4511317
2013-01-18,199.9499969482422,200.3000030517578,196.5,198.6999969482422,162.9479217529297,2119837
2013-01-21,198.6999969482422,200.3000030517578,194.5,199.5,163.60398864746094,2301698
2013-01-22,199.25,201.25,196.89999389648438,198.3000030517578,162.61990356445312,1185355
2013-01-23,198.5500030517578,199.3000030517578,196.60000610351562,197.0500030517578,161.59481811523438,2435921
2013-01-24,197.89999389648438,199.8000030517578,196.35000610351562,197.25,161.75881958007812,1153222
2013-01-25,196.1999969482422,200.6999969482422,193.6999969482422,199.14999389648438,163.3169403076172,1134142
2013-01-28,199.5500030517578,200.8000030517578,194.5,197.0500030517578,161.59481811523438,2094102
2013-01-29,197.14999389648438,199.60000610351562,193.9499969482422,197.0500030517578,161.59481811523438,1539314
2013-01-30,197.0500030517578,202.39999389648438,196.5,200.25,164.2190399169922,2181662
2013-01-31,201.0,204.75,200.0,203.89999389648438,167.21229553222656,3606914
2013-02-01,203.89999389648438,205.4499969482422,198.0,198.8000030517578,163.02992248535156,3083284
2013-02-04,199.0,201.3000030517578,195.60000610351562,197.0,161.5537872314453,2462324
2013-02-05,193.5,203.60000610351562,192.0,202.0500030517578,165.6951446533203,4550558
2013-02-06,203.0,206.85000610351562,202.6999969482422,206.3000030517578,169.18045043945312,4347680
2013-02-07,205.8000030517578,205.8000030517578,199.0,199.9499969482422,163.9730224609375,1915201
2013-02-08,193.5,196.25,188.0500030517578,189.5500030517578,155.44427490234375,6564252
2013-02-11,189.85000610351562,191.5,186.39999389648438,188.39999389648438,154.50120544433594,1966209
2013-02-12,188.5,190.5,187.10000610351562,188.89999389648438,154.91123962402344,2375288
2013-02-13,190.0,193.6999969482422,188.9499969482422,189.89999389648438,155.7313232421875,2622264
2013-02-14,190.1999969482422,192.35000610351562,189.0,190.8000030517578,156.4693603515625,1739029
2013-02-15,189.64999389648438,192.85000610351562,188.0,192.14999389648438,157.57644653320312,1480421
2013-02-18,190.10000610351562,193.8000030517578,187.9499969482422,190.89999389648438,158.36456298828125,1983652
2013-02-19,190.89999389648438,194.3000030517578,190.0,193.5,160.52142333984375,1143241
2013-02-20,194.5,200.39999389648438,194.5,199.8000030517578,165.74769592285156,3331492
2013-02-21,199.5,199.75,195.5500030517578,197.1999969482422,163.59083557128906,1532828
2013-02-22,196.0,199.60000610351562,195.25,198.5,164.66928100585938,1456245
2013-02-25,199.0,201.85000610351562,198.35000610351562,200.35000610351562,166.20401000976562,2648383
2013-02-26,198.0,199.8000030517578,195.60000610351562,197.3000030517578,163.67379760742188,1702404
2013-02-27,197.5500030517578,199.35000610351562,195.0,197.5500030517578,163.88119506835938,2649094
2013-02-28,199.5,199.89999389648438,189.64999389648438,191.5500030517578,158.90377807617188,3098285
2013-03-01,191.10000610351562,194.8000030517578,189.6999969482422,192.5500030517578,159.7333526611328,1217042
