Date,Open,High,Low,Close,Adj Close,Volume
2012-10-22,25.049999237060547,27.25,24.299999237060547,27.25,25.4209041595459,127100
2012-10-23,27.399999618530273,29.450000762939453,24.549999237060547,27.899999618530273,26.027271270751953,350574
2012-10-25,27.899999618530273,28.0,26.649999618530273,27.0,25.187685012817383,31146
2012-10-29,26.25,26.700000762939453,25.100000381469727,25.299999237060547,23.601787567138672,30229
2012-10-30,25.299999237060547,26.350000381469727,24.5,24.899999618530273,23.228639602661133,99568
2012-10-31,24.899999618530273,25.799999237060547,23.75,24.25,22.622268676757812,80464
2012-11-01,24.350000381469727,24.850000381469727,24.299999237060547,24.5,22.855487823486328,28771
2012-11-02,24.850000381469727,25.799999237060547,24.25,24.450000762939453,22.8088436126709,73896
2012-11-05,24.450000762939453,26.850000381469727,24.049999237060547,26.850000381469727,25.047746658325195,140244
2012-11-06,27.799999237060547,28.799999237060547,25.5,26.299999237060547,24.534664154052734,65123
2012-11-07,26.799999237060547,26.799999237060547,25.950000762939453,26.149999618530273,24.39473533630371,28857
2012-11-08,26.200000762939453,26.200000762939453,25.5,25.75,24.021583557128906,26123
2012-11-09,25.899999618530273,27.5,25.5,26.100000381469727,24.34809112548828,97667
2012-11-12,26.100000381469727,26.200000762939453,25.25,25.5,23.788362503051758,24504
2012-11-15,26.0,26.0,25.200000762939453,25.350000381469727,23.648435592651367,27372
2012-11-16,25.399999618530273,27.700000762939453,25.25,27.0,25.187685012817383,409989
2012-11-19,28.5,28.799999237060547,26.200000762939453,26.549999237060547,24.767887115478516,732018
2012-11-20,26.549999237060547,26.75,25.350000381469727,25.5,23.788362503051758,79387
2012-11-21,25.799999237060547,25.799999237060547,24.899999618530273,25.299999237060547,23.601787567138672,45274
2012-11-22,25.950000762939453,26.049999237060547,24.899999618530273,25.049999237060547,23.368572235107422,38380
2012-11-23,25.25,25.549999237060547,24.399999618530273,24.5,22.855487823486328,53849
2012-11-26,24.5,25.149999618530273,24.5,24.600000381469727,22.948776245117188,62793
2012-11-27,24.700000762939453,25.899999618530273,24.649999618530273,25.049999237060547,23.368572235107422,67715
2012-11-29,25.350000381469727,25.899999618530273,24.700000762939453,24.799999237060547,23.135353088378906,108070
2012-11-30,25.25,25.5,24.799999237060547,25.100000381469727,23.41521644592285,53894
2012-12-03,25.25,26.0,24.75,25.5,23.788362503051758,77518
2012-12-04,25.450000762939453,25.850000381469727,24.799999237060547,25.0,23.321928024291992,45353
2012-12-05,25.0,26.399999618530273,24.799999237060547,25.799999237060547,24.068225860595703,164957
2012-12-06,25.799999237060547,26.350000381469727,25.299999237060547,25.600000381469727,23.88165283203125,160181
2012-12-07,25.899999618530273,26.5,25.149999618530273,25.25,23.555145263671875,65354
2012-12-10,25.149999618530273,25.450000762939453,23.649999618530273,24.450000762939453,22.8088436126709,333397
2012-12-11,24.549999237060547,25.149999618530273,23.899999618530273,24.25,22.622268676757812,198182
2012-12-12,24.5,24.649999618530273,23.799999237060547,23.899999618530273,22.29576301574707,57812
2012-12-13,24.100000381469727,24.200000762939453,23.549999237060547,23.600000381469727,22.015897750854492,49542
2012-12-14,23.5,23.799999237060547,23.100000381469727,23.399999618530273,21.829320907592773,34797
2012-12-17,23.5,23.899999618530273,23.25,23.700000762939453,22.109189987182617,147378
2012-12-18,25.200000762939453,27.899999618530273,24.600000381469727,26.549999237060547,24.767887115478516,2531871
2012-12-19,26.75,27.450000762939453,25.549999237060547,25.899999618530273,24.161518096923828,1227280
2012-12-20,26.149999618530273,26.299999237060547,25.0,25.200000762939453,23.508502960205078,257560
2012-12-21,25.600000381469727,25.850000381469727,24.850000381469727,25.0,23.321928024291992,192319
2012-12-24,25.450000762939453,25.5,24.200000762939453,24.450000762939453,22.8088436126709,132459
2012-12-26,24.5,25.0,24.299999237060547,24.399999618530273,22.7622013092041,85525
2012-12-27,24.5,24.75,24.100000381469727,24.25,22.622268676757812,69365
2012-12-28,24.299999237060547,24.700000762939453,24.100000381469727,24.200000762939453,22.575626373291016,99306
2012-12-31,24.350000381469727,24.450000762939453,23.700000762939453,23.950000762939453,22.3424072265625,111614
2013-01-01,24.149999618530273,24.450000762939453,23.850000381469727,23.950000762939453,22.3424072265625,157678
2013-01-02,24.5,24.5,23.799999237060547,23.850000381469727,22.24911880493164,378038
2013-01-03,24.399999618530273,24.399999618530273,23.850000381469727,23.950000762939453,22.3424072265625,244918
2013-01-04,24.399999618530273,24.75,23.850000381469727,23.950000762939453,22.3424072265625,418181
2013-01-07,24.399999618530273,24.5,23.850000381469727,23.850000381469727,22.24911880493164,154252
2013-01-08,24.299999237060547,24.299999237060547,23.799999237060547,23.850000381469727,22.24911880493164,130590
2013-01-09,24.149999618530273,24.200000762939453,23.25,23.450000762939453,21.875965118408203,198703
2013-01-10,23.600000381469727,23.75,22.649999618530273,22.75,21.22295379638672,187138
2013-01-11,23.299999237060547,23.299999237060547,21.899999618530273,22.200000762939453,20.709867477416992,164473
2013-01-14,22.100000381469727,22.75,21.850000381469727,22.5,20.989730834960938,212255
2013-01-15,22.5,22.75,21.899999618530273,22.100000381469727,20.6165828704834,131579
2013-01-16,22.100000381469727,22.200000762939453,21.200000762939453,21.350000381469727,19.91692543029785,135381
