Date,Open,High,Low,Close,Adj Close,Volume
2012-10-22,32.95413589477539,34.3642692565918,32.509639739990234,34.233985900878906,29.93645668029785,14009643
2012-10-23,34.448570251464844,34.77811050415039,34.027061462402344,34.31828308105469,30.010173797607422,27837183
2012-10-25,34.39492416381836,34.56352615356445,33.4906005859375,33.99640655517578,29.728700637817383,21567494
2012-10-29,33.33732604980469,33.70518493652344,32.80086135864258,33.069091796875,28.91779327392578,5454051
2012-10-30,33.04610061645508,33.689857482910156,32.532630920410156,32.92348098754883,28.79046058654785,8075991
2012-10-31,32.95413589477539,33.444618225097656,32.877498626708984,33.00778579711914,28.864179611206055,5542317
2012-11-01,33.09208679199219,34.701473236083984,33.023109436035156,34.578853607177734,30.238033294677734,14975985
2012-11-02,34.80876541137695,35.44485855102539,34.333614349365234,34.50221633911133,30.1710147857666,11834606
2012-11-05,34.51754379272461,34.99269485473633,33.919769287109375,34.37959671020508,30.06378173828125,8429133
2012-11-06,34.479225158691406,35.24559783935547,34.38726043701172,34.9313850402832,30.546302795410156,6644897
2012-11-07,35.02334976196289,35.78972625732422,34.831756591796875,35.084659576416016,30.680341720581055,10449547
2012-11-08,34.946712493896484,35.16896057128906,34.08837127685547,34.78577423095703,30.418968200683594,7077224
2012-11-09,34.78577423095703,35.214942932128906,34.3642692565918,34.51754379272461,30.18441390991211,4587243
2012-11-12,34.62483596801758,35.02334976196289,34.4409065246582,34.64016342163086,30.291645050048828,3431347
2012-11-15,34.39492416381836,36.40282440185547,33.89677810668945,36.149925231933594,31.61187171936035,11373918
2012-11-16,36.349178314208984,37.04658126831055,34.287628173828125,34.53287124633789,30.19782066345215,12948277
2012-11-19,34.64016342163086,35.04634094238281,34.027061462402344,34.56352615356445,30.224626541137695,6128779
2012-11-20,34.64016342163086,34.89306640625,33.413963317871094,34.057716369628906,29.782310485839844,8437993
2012-11-21,34.027061462402344,34.73212814331055,33.61322021484375,34.50221633911133,30.1710147857666,5173816
2012-11-22,34.51754379272461,34.78577423095703,33.75116729736328,34.31061935424805,30.003469467163086,4500053
2012-11-23,34.333614349365234,35.092323303222656,34.12668991088867,34.65549087524414,30.3050479888916,5334971
2012-11-26,34.79343795776367,35.40653610229492,34.52520751953125,35.03867721557617,30.6401309967041,4722581
2012-11-27,35.02334976196289,35.94300079345703,35.02334976196289,35.621124267578125,31.149457931518555,5236103
2012-11-29,35.64411544799805,35.973655700683594,35.069332122802734,35.36821746826172,30.928300857543945,6686906
2012-11-30,35.5981330871582,37.06957244873047,35.483177185058594,36.74769592285156,32.13460922241211,10056398
2012-12-03,36.96994400024414,40.28068542480469,36.82433319091797,39.721229553222656,34.73486328125,23439345
2012-12-04,39.85151672363281,40.855464935302734,38.533348083496094,38.9931755065918,34.098201751708984,21247090
2012-12-05,38.318763732910156,39.85151672363281,38.01221466064453,38.20380783081055,33.40792465209961,13584571
2012-12-06,38.318763732910156,40.487606048583984,37.10789108276367,40.135074615478516,35.09675979614258,30237306
2012-12-07,40.15806579589844,41.21566390991211,39.5602912902832,40.34965896606445,35.28440475463867,23140920
2012-12-10,40.46461486816406,41.177345275878906,40.004791259765625,40.90911102294922,35.77362823486328,9163408
2012-12-11,40.93976974487305,42.135311126708984,40.15806579589844,41.68315124511719,36.45049285888672,16148967
2012-12-12,41.85175323486328,42.825050354003906,41.545204162597656,42.21961212158203,36.91960525512695,15917097
2012-12-13,42.303916931152344,42.53382873535156,40.40330505371094,40.740509033203125,35.626182556152344,12111846
2012-12-14,40.617889404296875,41.61417770385742,39.997127532958984,41.292301177978516,36.108707427978516,10463789
2012-12-17,41.3842658996582,43.192909240722656,41.154354095458984,42.947669982910156,37.556270599365234,14296977
2012-12-18,43.307865142822266,43.737037658691406,42.61046600341797,43.32319641113281,37.8846549987793,16469626
2012-12-19,43.231231689453125,45.49203872680664,42.917015075683594,44.71033477783203,39.0976676940918,25820332
2012-12-20,44.84828186035156,44.94791030883789,41.23099136352539,41.537540435791016,36.32316970825195,54317702
2012-12-21,42.63345718383789,43.591426849365234,41.48389434814453,41.83642578125,36.58452224731445,60097983
2012-12-24,41.99736785888672,42.426536560058594,40.65620803833008,42.09699249267578,36.81238555908203,21500255
2012-12-26,42.15064239501953,42.303916931152344,41.545204162597656,41.81343460083008,36.564422607421875,10083114
2012-12-27,41.7981071472168,42.572147369384766,41.07771682739258,41.43791198730469,36.23603820800781,20577359
2012-12-28,41.652496337890625,41.98970031738281,41.25398254394531,41.71380615234375,36.47731018066406,8486442
2012-12-31,41.75212478637695,42.07400131225586,41.46090316772461,41.5911865234375,36.37007141113281,5203129
2013-01-01,41.890071868896484,42.52616500854492,41.81343460083008,42.28858947753906,36.97992706298828,6193245
2013-01-02,42.64112091064453,43.91330337524414,42.48018264770508,43.737037658691406,38.24654769897461,18393468
2013-01-03,43.974613189697266,44.03592300415039,42.817386627197266,43.02430725097656,37.623294830322266,9186315
2013-01-04,43.69105529785156,43.69105529785156,42.09699249267578,42.41120910644531,37.087158203125,11260853
2013-01-07,42.64112091064453,43.33086013793945,42.556819915771484,42.825050354003906,37.44905471801758,7366730
2013-01-08,42.87103271484375,42.88636016845703,41.81343460083008,42.47251892089844,37.140769958496094,8925020
2013-01-09,42.59513854980469,43.070289611816406,42.005027770996094,42.18895721435547,36.89280700683594,7407278
2013-01-10,42.303916931152344,42.62579345703125,41.20033645629883,41.667823791503906,36.43708419799805,9347580
2013-01-11,41.529876708984375,41.790443420410156,39.79787063598633,40.08142852783203,35.049842834472656,8300371
2013-01-14,40.188720703125,41.93605422973633,39.19243240356445,41.545204162597656,36.32986831665039,14177805
2013-01-15,41.3842658996582,41.69081497192383,40.6408805847168,41.00107955932617,35.854042053222656,8550164
