Date,Open,High,Low,Close,Adj Close,Volume
2012-10-22,55.57500076293945,59.724998474121094,54.400001525878906,55.125,51.418495178222656,481978
2012-10-23,55.29999923706055,58.82500076293945,54.724998474121094,55.349998474121094,51.628360748291016,314832
2012-10-25,55.724998474121094,56.82500076293945,54.70000076293945,54.95000076293945,51.2552604675293,200574
2012-10-29,53.525001525878906,56.150001525878906,53.525001525878906,55.125,51.418495178222656,217042
2012-10-30,55.5,57.150001525878906,55.0,56.650001525878906,52.84095764160156,428564
2012-10-31,57.0,57.95000076293945,56.625,57.224998474121094,53.377296447753906,285194
2012-11-01,57.5,64.30000305175781,57.5,62.79999923706055,58.57743835449219,1841120
2012-11-02,62.775001525878906,74.9000015258789,62.75,74.0250015258789,69.04769134521484,6974242
2012-11-05,75.0,85.44999694824219,75.0,81.94999694824219,76.43982696533203,8132200
2012-11-06,82.0,86.19999694824219,78.75,79.8499984741211,74.48101806640625,5357026
2012-11-07,80.94999694824219,83.5,74.07499694824219,75.5250015258789,70.44683074951172,3590310
2012-11-08,75.5,80.94999694824219,71.25,79.82499694824219,74.45771789550781,4597472
2012-11-09,80.5999984741211,82.375,79.25,81.5250015258789,76.04340362548828,3229080
2012-11-12,84.0,84.5,76.94999694824219,77.625,72.40563201904297,3223536
2012-11-15,76.125,76.125,71.75,72.125,67.27544403076172,1364202
2012-11-16,72.5,72.69999694824219,67.75,68.80000305175781,64.17401885986328,883390
2012-11-19,67.5250015258789,75.67500305175781,66.5,75.6500015258789,70.56343841552734,3088416
2012-11-20,76.0250015258789,77.94999694824219,71.375,73.44999694824219,68.51134490966797,3549368
2012-11-21,74.25,75.5,66.69999694824219,67.32499694824219,62.798187255859375,2616884
2012-11-22,67.5,69.3499984741211,64.625,65.17500305175781,60.79275131225586,1850262
2012-11-23,66.0,66.6500015258789,64.0250015258789,64.5250015258789,60.186458587646484,1651690
2012-11-26,65.0,70.9749984741211,64.5,70.7750015258789,66.01622009277344,4429048
2012-11-27,71.25,71.94999694824219,66.75,70.5250015258789,65.78302764892578,2655868
2012-11-29,71.19999694824219,72.44999694824219,68.05000305175781,68.6500015258789,64.03409576416016,1089716
2012-11-30,69.32499694824219,70.0,68.25,68.67500305175781,64.05742645263672,669672
2012-12-03,69.30000305175781,71.19999694824219,68.19999694824219,68.625,64.01078033447266,968420
2012-12-04,68.80000305175781,70.94999694824219,68.7750015258789,70.05000305175781,65.3399658203125,927338
2012-12-05,70.4000015258789,71.375,69.0,69.55000305175781,64.87358856201172,1477090
2012-12-06,70.0,70.0,67.6500015258789,68.25,63.660987854003906,644494
2012-12-07,68.32499694824219,69.2249984741211,67.5,67.8499984741211,63.287879943847656,575612
2012-12-10,68.1500015258789,71.0,65.17500305175781,68.07499694824219,63.49776077270508,694152
2012-12-11,68.5,69.19999694824219,68.0,68.3499984741211,63.75426483154297,529464
2012-12-12,68.5,70.8499984741211,68.5,69.55000305175781,64.87358856201172,709428
2012-12-13,69.875,69.9000015258789,68.5,68.9749984741211,64.33724975585938,302200
2012-12-14,69.0,70.6500015258789,69.0,70.5250015258789,65.78302764892578,1120710
2012-12-17,71.69999694824219,74.92500305175781,71.6500015258789,74.55000305175781,69.53739929199219,1637854
2012-12-18,74.5,77.17500305175781,72.5250015258789,76.80000305175781,71.63611602783203,1782100
2012-12-19,77.17500305175781,77.69999694824219,75.25,75.6500015258789,70.56343841552734,894362
2012-12-20,75.5250015258789,79.2249984741211,75.25,75.69999694824219,70.61006164550781,2685350
2012-12-21,75.5,76.44999694824219,74.25,74.4000015258789,69.39747619628906,701416
2012-12-24,74.67500305175781,76.25,74.625,75.2249984741211,70.16700744628906,796864
2012-12-26,75.42500305175781,76.0,72.75,72.80000305175781,67.90506744384766,817420
2012-12-27,73.9000015258789,73.9000015258789,71.5999984741211,72.0999984741211,67.25212860107422,577708
2012-12-28,72.0999984741211,72.55000305175781,71.25,71.3499984741211,66.55255889892578,529150
2012-12-31,71.4749984741211,78.4749984741211,71.4749984741211,78.4749984741211,73.198486328125,2827132
2013-01-01,79.69999694824219,82.67500305175781,78.25,80.4000015258789,74.99404907226562,4107052
2013-01-02,80.3499984741211,80.55000305175781,77.5,77.80000305175781,72.56886291503906,1088880
2013-01-03,78.57499694824219,79.7750015258789,76.0,76.4000015258789,71.26300811767578,590180
2013-01-04,76.5,77.25,75.5,75.82499694824219,70.72665405273438,380850
2013-01-07,76.875,78.0,74.0,74.9000015258789,69.86385345458984,1144204
2013-01-08,74.9749984741211,75.9749984741211,74.25,75.2750015258789,70.2136459350586,605020
2013-01-09,75.9000015258789,77.5,74.4000015258789,74.7249984741211,69.70061492919922,393190
2013-01-10,75.0250015258789,75.5,74.0,74.32499694824219,69.32752990722656,362922
2013-01-11,74.55000305175781,75.75,73.69999694824219,74.0,69.02436065673828,451474
2013-01-14,74.1500015258789,74.42500305175781,73.0,73.07499694824219,68.16157531738281,333356
2013-01-15,74.4000015258789,76.75,72.5250015258789,76.05000305175781,70.9365463256836,1198216
2013-01-16,72.7750015258789,77.19999694824219,72.7750015258789,75.17500305175781,70.12036895751953,463044
2013-01-17,75.5,77.0,74.57499694824219,75.19999694824219,70.1436767578125,269720
2013-01-18,75.5,78.42500305175781,74.6500015258789,76.07499694824219,70.95984649658203,2354266
2013-01-21,75.94999694824219,77.69999694824219,75.05000305175781,75.55000305175781,70.47015380859375,755778
2013-01-22,75.75,76.9749984741211,74.9749984741211,75.17500305175781,70.12036895751953,475772
2013-01-23,75.4749984741211,80.375,75.0,78.0999984741211,72.84869384765625,1602058
2013-01-24,79.44999694824219,79.44999694824219,72.05000305175781,74.25,69.25756072998047,845836
2013-01-25,74.5,75.25,62.5,68.17500305175781,63.59104537963867,2921352
2013-01-28,67.9000015258789,80.69999694824219,67.9000015258789,71.75,66.92566680908203,2661516
2013-01-29,72.4000015258789,72.5,68.0,68.8499984741211,64.22064971923828,492543
2013-01-30,68.6500015258789,68.80000305175781,67.5999984741211,68.0999984741211,63.52107238769531,377153
2013-01-31,68.0999984741211,70.1500015258789,68.0,68.80000305175781,64.17401885986328,345591
2013-02-01,69.8499984741211,70.5,68.5,68.6500015258789,64.03409576416016,264315
2013-02-04,69.19999694824219,71.3499984741211,67.5,68.5,63.8941764831543,482473
2013-02-05,70.44999694824219,70.44999694824219,67.05000305175781,67.30000305175781,62.77486801147461,293756
2013-02-06,68.55000305175781,69.44999694824219,65.5,68.4000015258789,63.800899505615234,492187
2013-02-07,68.05000305175781,69.4000015258789,54.75,54.75,51.06870651245117,746551
2013-02-08,43.79999923706055,43.79999923706055,43.79999923706055,43.79999923706055,40.85496520996094,23515
2013-02-11,39.45000076293945,39.45000076293945,39.45000076293945,39.45000076293945,36.797454833984375,25471
2013-02-12,35.54999923706055,35.54999923706055,35.54999923706055,35.54999923706055,33.1596794128418,17857
2013-02-13,32.0,35.95000076293945,32.0,33.75,31.480710983276367,3800618
2013-02-14,33.04999923706055,35.099998474121094,32.599998474121094,32.900001525878906,30.687868118286133,525541
2013-02-15,33.099998474121094,34.5,33.0,34.25,31.94708824157715,205574
2013-02-18,35.54999923706055,35.95000076293945,34.349998474121094,35.70000076293945,33.299598693847656,596629
2013-02-19,36.349998474121094,36.650001525878906,34.25,34.599998474121094,32.2735595703125,175683
2013-02-20,34.900001525878906,35.79999923706055,34.0,34.54999923706055,32.226924896240234,148626
2013-02-21,34.150001525878906,34.70000076293945,33.5,33.54999923706055,31.294160842895508,166942
2013-02-22,34.0,34.45000076293945,32.400001525878906,33.349998474121094,31.107601165771484,258850
2013-02-25,33.29999923706055,33.75,31.700000762939453,31.700000762939453,29.56855010986328,174738
2013-02-26,31.0,32.25,30.149999618530273,30.149999618530273,28.122766494750977,163162
2013-02-27,30.100000381469727,31.649999618530273,30.100000381469727,31.649999618530273,29.521909713745117,141077
2013-02-28,33.150001525878906,33.20000076293945,31.700000762939453,32.099998474121094,29.941654205322266,189858
2013-03-01,30.5,33.599998474121094,30.5,31.149999618530273,29.055532455444336,101214
2013-03-04,32.0,32.0,30.549999237060547,31.350000381469727,29.242082595825195,104077
2013-03-05,31.5,31.799999237060547,29.799999237060547,29.850000381469727,27.842941284179688,89499
2013-03-06,30.75,31.200000762939453,29.850000381469727,31.0,28.915618896484375,85416
2013-03-07,32.79999923706055,32.79999923706055,31.5,31.700000762939453,29.56855010986328,94629
2013-03-08,32.349998474121094,32.54999923706055,32.150001525878906,32.25,30.081567764282227,51425
2013-03-11,32.25,33.0,31.399999618530273,31.600000381469727,29.47527313232422,47627
2013-03-12,32.099998474121094,32.599998474121094,31.149999618530273,32.45000076293945,30.26811981201172,45646
2013-03-13,32.45000076293945,32.45000076293945,30.399999618530273,30.649999618530273,28.589147567749023,99338
2013-03-14,30.5,32.29999923706055,30.5,31.200000762939453,29.102169036865234,71393
2013-03-15,31.450000762939453,31.899999618530273,30.549999237060547,30.75,28.682424545288086,76525
2013-03-18,31.0,31.0,30.5,30.549999237060547,28.49587059020996,55153
2013-03-19,31.5,31.899999618530273,30.299999237060547,30.450000762939453,28.402597427368164,88815
2013-03-20,30.600000381469727,30.850000381469727,30.299999237060547,30.399999618530273,28.35595703125,49646
2013-03-21,31.100000381469727,31.100000381469727,30.0,30.25,28.21604347229004,90943
2013-03-22,30.450000762939453,31.0,30.149999618530273,30.649999618530273,28.589147567749023,28183
2013-03-25,31.5,31.5,30.100000381469727,30.149999618530273,28.122766494750977,71848
2013-03-26,31.450000762939453,31.450000762939453,30.149999618530273,30.25,28.21604347229004,60379
2013-03-28,30.450000762939453,31.75,30.200000762939453,31.299999237060547,29.195444107055664,37770
2013-04-01,32.0,32.0,30.350000381469727,30.75,28.682424545288086,46677
2013-04-02,30.75,31.0,30.399999618530273,30.850000381469727,28.77570152282715,16230
2013-04-03,32.0,32.0,30.399999618530273,30.5,28.449235916137695,42198
2013-04-04,30.549999237060547,31.0,30.200000762939453,30.399999618530273,28.35595703125,32485
2013-04-05,31.399999618530273,31.399999618530273,30.25,30.450000762939453,28.402597427368164,32705
2013-04-08,30.5,30.799999237060547,30.299999237060547,30.549999237060547,28.49587059020996,28216
2013-04-09,30.5,31.100000381469727,30.200000762939453,30.399999618530273,28.35595703125,44298
2013-04-10,30.700000762939453,30.700000762939453,30.100000381469727,30.549999237060547,28.49587059020996,47885
2013-04-11,31.700000762939453,31.799999237060547,30.25,30.5,28.449235916137695,22874
2013-04-12,31.200000762939453,31.200000762939453,30.149999618530273,30.5,28.449235916137695,25755
2013-04-15,30.100000381469727,30.75,30.100000381469727,30.600000381469727,28.542510986328125,26980
2013-04-16,30.850000381469727,30.950000762939453,30.149999618530273,30.600000381469727,28.542510986328125,26527
2013-04-17,30.600000381469727,31.450000762939453,30.200000762939453,31.200000762939453,29.102169036865234,104572
2013-04-18,31.799999237060547,31.899999618530273,30.5,31.0,28.915618896484375,29786
2013-04-22,31.049999237060547,31.350000381469727,30.450000762939453,30.799999237060547,28.72906494140625,29344
2013-04-23,30.549999237060547,31.450000762939453,30.549999237060547,31.0,28.915618896484375,83834
2013-04-25,31.5,31.899999618530273,30.549999237060547,30.799999237060547,28.72906494140625,23618
2013-04-26,31.450000762939453,31.450000762939453,30.600000381469727,30.899999618530273,28.82234001159668,23073
2013-04-29,30.899999618530273,31.350000381469727,30.5,30.799999237060547,28.72906494140625,20304
2013-04-30,30.549999237060547,31.25,30.399999618530273,30.649999618530273,28.589147567749023,101010
2013-05-02,30.649999618530273,31.149999618530273,30.5,30.700000762939453,28.63578987121582,24886
2013-05-03,30.5,31.350000381469727,30.5,30.649999618530273,28.589147567749023,22495
2013-05-06,30.700000762939453,31.25,30.5,30.700000762939453,28.63578987121582,15524
2013-05-07,30.549999237060547,30.850000381469727,30.5,30.799999237060547,28.72906494140625,21734
2013-05-08,30.450000762939453,31.25,30.450000762939453,30.700000762939453,28.63578987121582,48720
2013-05-09,30.450000762939453,31.450000762939453,30.450000762939453,30.649999618530273,28.589147567749023,43454
2013-05-10,31.25,31.25,30.450000762939453,30.649999618530273,28.589147567749023,66450
2013-05-13,30.899999618530273,31.450000762939453,30.5,30.549999237060547,28.49587059020996,18329
2013-05-14,31.25,31.25,30.450000762939453,30.700000762939453,28.63578987121582,66661
2013-05-15,30.399999618530273,30.850000381469727,30.399999618530273,30.600000381469727,28.542510986328125,38795
2013-05-16,36.5,36.5,30.600000381469727,31.5,29.381996154785156,48095
2013-05-17,32.099998474121094,32.099998474121094,31.149999618530273,31.350000381469727,29.242082595825195,55281
2013-05-20,31.350000381469727,31.450000762939453,30.549999237060547,31.049999237060547,28.96225357055664,19316
2013-05-21,30.450000762939453,31.350000381469727,30.450000762939453,30.899999618530273,28.82234001159668,18777
2013-05-22,31.0,31.350000381469727,30.5,30.600000381469727,28.542510986328125,71918
2013-05-23,30.549999237060547,31.100000381469727,30.200000762939453,30.600000381469727,28.542510986328125,48190
2013-05-24,30.5,30.899999618530273,30.25,30.399999618530273,28.35595703125,74193
2013-05-27,31.5,31.5,30.450000762939453,30.649999618530273,28.589147567749023,26193
2013-05-28,30.600000381469727,31.299999237060547,30.5,30.649999618530273,28.589147567749023,16222
2013-05-29,31.049999237060547,31.049999237060547,30.5,30.600000381469727,28.542510986328125,52698
2013-05-30,31.399999618530273,31.799999237060547,30.450000762939453,30.600000381469727,28.542510986328125,28226
2013-05-31,30.200000762939453,30.799999237060547,30.200000762939453,30.450000762939453,28.402597427368164,30561
2013-06-03,31.5,31.5,30.200000762939453,30.299999237060547,28.26268196105957,26411
2013-06-04,31.0,31.0,30.350000381469727,30.399999618530273,28.35595703125,35911
2013-06-05,30.299999237060547,30.899999618530273,30.100000381469727,30.399999618530273,28.35595703125,126978
2013-06-06,30.299999237060547,30.75,30.25,30.450000762939453,28.402597427368164,69164
2013-06-07,30.299999237060547,30.75,30.25,30.399999618530273,28.35595703125,89923
2013-06-10,30.350000381469727,30.75,30.299999237060547,30.399999618530273,28.35595703125,47251
2013-06-11,30.350000381469727,31.0,30.350000381469727,30.399999618530273,28.35595703125,51416
